filename,explanation
visMost97.png,"This is a simple infographic with a world map showing nationality distribution using only 5 color-coded continent shapes and 5 labeled numbers. The layout is clean with ample white space, minimal text elements, and a straightforward visual encoding that requires little cognitive effort to interpret."
economist_daily_chart_165.png,"This is a horizontal stacked bar chart with 20 countries showing two categories (Deceased and Living organ donors). While the number of data items is moderate, the chart uses a clean layout with clear labels, consistent color coding, and straightforward structure. The dual-color bars add some complexity but the overall design remains relatively simple and readable."
whoO06_2.png,"This horizontal stacked bar chart displays 19 risk factors with three income-level segments per bar, creating moderate visual density. The consistent color scheme (three colors) and straightforward layout keep complexity manageable, but the large number of categories and stacked segments require sustained attention to parse individual contributions across income levels."
wsj135.png,"This is a straightforward grouped bar chart with two color-coded categories (refinance and home purchase) over 12 time periods. The layout is clean with minimal gridlines, clear labels, and simple annotations. The visual complexity is relatively low due to the standard chart type and limited number of data series."
SciVisJ.1025.11.png,"This is a scatter plot with 16 labeled data points across 4 color-coded categories (Dense, Octree, JIT, Opt.). While each point has an individual text label adding some visual clutter, the overall layout is straightforward with clear axes, no overlapping elements are severe, and the grid lines are minimal. The moderate number of data points and categorical color encoding keep complexity at a mid-low level."
whoQ44_4.png,"This is a stacked area chart with 8 categories tracked over 12 years. The color palette uses similar brown/tan shades which adds some perceptual difficulty in distinguishing layers, but the overall chart structure is straightforward. The legend, axis labels, and title are clear, and the number of data series is moderate rather than overwhelming."
InfoVisC.133.5(3).png,"This is a mosaic/alluvial diagram with three categorical variables (Class, Sex, Survived) connected by colored flow bands. The overlapping and crossing of the teal and green ribbons creates moderate visual complexity, but the chart has only two categories per variable and limited labels, keeping the overall complexity at a moderate level."
InfoVisJ.1558.11(3).png,"This is a scatter plot with three color-coded clusters (red, green, blue) containing moderate numbers of data points. The visualization lacks axes, labels, legends, or gridlines, keeping it relatively simple. The scattered dot patterns add some visual density but the overall design is clean with minimal visual elements beyond the dashed border and the data points themselves."
InfoVisJ.619.17.png,"This biplot contains moderate-to-high complexity with numerous scattered data points color-coded by a continuous gradient (calories), overlapping labels, biplot arrows for variables (Fat, Sugar, Sodium, Calories), a regression line with tick marks, dotted reference lines, and named outlier points. The overlapping elements and dual encoding (color + position) increase cognitive demand, though the overall layout remains a single-panel 2D scatter plot."
VisJ.1515.12.png,"The image shows concentric circular rings with a limited color palette of dark green and dark red/brown. The pattern is repetitive and regular with no text, labels, or data elements. While the rings create some visual detail, the overall structure is simple and predictable with low cognitive demand."
wsj603.png,"This is a dual-line time series chart with moderate complexity. It features two intertwined lines with considerable volatility/detail, several annotated callout boxes highlighting specific data points and spreads, and a shaded area between the lines near the end. The overall layout is straightforward with clear labeling, but the dense line fluctuations and multiple annotations add moderate perceptual demand."
VisJ.1499.8.png,"The visualization shows two 3D heart-like mesh surfaces with color gradients (yellow-orange) and wireframe overlays. The right panel adds scattered diamond markers increasing complexity. The grid lines, color mapping, and 3D orientation cubes add moderate detail, but the overall layout is straightforward with only two panels and limited color variation."
v483_n7391_8_f5.png,"This contour/heatmap plot has moderate-to-high complexity with multiple overlapping contour levels spanning a wide color range from pale yellow to deep red, dual axes on both x (k and k/k_F) and y (E and E/E_F) sides, and overlaid line features (cyan curves). The dense contour regions near the diagonal and the intricate nested contour shapes in the central area add perceptual demand, though the overall layout remains a single coherent plot with a clear legend."
VisJ.1197.5(3).png,"This is an extremely dense 3D visualization showing hundreds of overlapping rectangular blocks/buildings rendered in grayscale, creating a highly intricate cityscape-like view. The sheer number of geometric elements, overlapping shadows, varying heights, and lack of clear organizational structure demand significant perceptual effort to parse. The high density of edges and contrast between light and dark surfaces contributes to near-maximum visual complexity."
SciVisJ.2926.1.png,"This scientific visualization displays a highly intricate swirling flow field with multiple overlapping visual encoding layers including volumetric rendering, vector glyphs/arrows, and color-mapped surfaces. The dense distribution of multicolored elements (blue, red, yellow, green) against a dark background creates significant perceptual complexity, with fine-grained details throughout the vortex structure and surrounding field requiring substantial cognitive effort to parse."
SciVisJ.1236.10.png,"This visualization contains a large grid of approximately 54 small heatmap matrices arranged in a 6×9 layout, each displaying intricate pixel-level patterns in purple and green. The sheer number of subplots, combined with the detailed internal structure of each matrix (diagonal patterns, block structures, varying color intensities), creates high perceptual and cognitive demand. The repeated but varying patterns across rows and columns require significant effort to compare and interpret."
InfoVisJ.2699.12.png,"This network graph visualization displays very high visual complexity with hundreds of nodes and dense interconnecting edges spread across the entire canvas. Multiple clusters of varying sizes and densities create significant visual clutter, with overlapping edges making individual connections difficult to trace. The four annotated subgroups (SG1-SG4) add minimal labeling but the sheer density of the node-link structure demands high perceptual and cognitive effort to parse."
v487_n7406_7_f3.png,"This visualization layers multiple encoding channels simultaneously: a continuous color-mapped heatmap (rainbow scale for displacement), a dense vector field of arrows indicating direction and magnitude, and overlapping contour lines. The combination of these three overlapping visual elements across a spatially complex field with irregular patterns creates substantial perceptual and cognitive demand, though the overall layout and single-panel format keep it from maximum complexity."
VisC.503.6.png,"This is a simple bar chart with only 3 hatched bars, error bars, clear axis labels, and a title. The visual elements are minimal with uniform hatching pattern, no color variation, and straightforward layout requiring low cognitive effort to interpret."
InfoVisJ.2402.12(1).png,"This treemap visualization exhibits extremely high visual complexity with hundreds of nested rectangles varying in size from large blocks to nearly pixel-level elements. The dense lower portion contains an overwhelming amount of tiny, tightly packed cells that are nearly indistinguishable. Multiple color channels (gray, green, cyan) add additional encoding layers, and the hierarchical nesting creates significant perceptual and cognitive demand."
SciVisJ.980.12(2).png,"This 3D scientific visualization contains multiple overlapping streamline patterns forming vortex structures, numerous colored vector glyphs (arrows in red, blue, green), and 3D isosurfaces at vortex centers, all within a transparent bounding box. The layered streamlines, multi-colored elements, and spatial depth create significant perceptual complexity, though the repeating pattern of four vortex cells provides some structural regularity that slightly reduces cognitive demand."
InfoVisC.211.18.png,"This is a simple bar chart with a single series showing a monotonically decreasing distribution. It has minimal visual elements: uniform black bars, two axis labels, and basic axis markings. The layout is straightforward with no legends, annotations, or color encoding beyond solid black."
whoQ50_2.png,"This is a straightforward single-series bar chart showing percentage change across approximately 18 countries. The visual complexity is moderate-low due to the number of bars and angled country labels, but the chart uses a single color, simple axis structure, and no additional layers of information like legends, annotations, or gridlines."
whoJ44.png,"This is a simple line chart with only two lines (Total ODA and General budget support) over an 11-year period. The design is clean with minimal visual elements, clear labels, and a straightforward layout with no gridlines or additional annotations beyond endpoint values."
wsj340.png,"This is a simple donut/pie chart with only 6 segments, clear labels with percentages directly on the slices, and a center annotation showing total capacity. The color palette is limited and muted, the layout is clean with a title and brief description, and there is minimal visual clutter or layering of information."
economist_daily_chart_153.png,"This is a stacked area chart with three categories spanning 30 years. The overlapping areas with jagged peaks create moderate visual complexity, but the color palette is restrained (three shades of blue/gray), the layout is straightforward, and the legend is clear. The number of data points and stacked layers add some perceptual demand but the overall design remains relatively clean."
InfoVisC.73.6.png,"The image shows repeated text ('IEEE Information Visualization 2005') arranged along curved arcs at progressively decreasing sizes, with red endpoint markers. While the curved text paths and size variation add some visual interest, the overall composition is simple with limited color (green text, red dots, black curves on white), minimal data encoding, and repetitive content rather than diverse visual elements."
VASTJ.2908.2.png,"This matrix-style visualization contains 5 columns and 17 rows of color-coded horizontal bars using three shades of blue against gray backgrounds. While the encoding scheme is simple (three color levels), the large number of cells (~85 data points) and lengthy category labels create moderate perceptual demand. The repetitive structure and consistent layout help reduce cognitive load somewhat."
VisC.167.11.png,"This is a stacked bar chart with three color-coded categories across roughly 30 x-axis values, presenting moderate complexity. The chart has a clear structure with consistent formatting and a simple legend, but the number of bars and the stacked segments add some visual density. The pattern of values rising and falling creates an asymmetric distribution that requires moderate cognitive effort to interpret."
SciVisJ.822.18.png,"The visualization consists of three similar heatmap panels with a simple grid structure, each having only 5 rows and a limited blue color gradient. The repetitive layout across three time periods and the uniform grid pattern keep complexity low, though the color variations within cells add some perceptual detail."
InfoVisJ.1236.13.png,"The image presents two side-by-side map representations of the Netherlands with high color variety (10+ distinct hues) and numerous labeled regions. The left cartogram contains many irregularly shaped provinces with numeric labels, while the right grid map consists of hundreds of small colored tiles, creating significant perceptual density. The dual-representation format and lack of a legend add to the cognitive demand required to interpret the visualization."
VisJ.1949.18(3).png,"The image contains a grid of approximately 60+ small 3D visualizations arranged in rows and columns on a black background, each showing similar green and orange/red curved shapes. While the repetitive nature of the elements creates moderate complexity, the individual objects are relatively simple and similar, and the dark background reduces visual clutter. The slight variations in size and orientation across the grid add some perceptual demand but the overall pattern is fairly regular."
InfoVisJ.1558.9.png,"The visualization contains numerous overlapping elliptical glyphs varying in size, orientation, and color intensity (mapped to a continuous scale from 1.10 to 4.96), creating moderate visual clutter especially in the central and left regions. Blue rectangular annotations with dashed connector lines add additional structural elements, though the overall layout is relatively sparse with significant white space in the upper and lower portions of the image."
InfoVisJ.349.1.png,"This network/graph diagram contains numerous nodes of two types (circles and rectangles) connected by many overlapping and crossing edges, creating significant visual clutter. The layout spans the entire image with dense clusters in the upper-left and lower portions, and frequent edge crossings make path tracing difficult. However, the monochrome color scheme and absence of text labels somewhat reduce the overall perceptual load."
VASTJ.422.7.png,"This timeline chart displays events for 11 users across multiple categories encoded by both color and shape, creating moderate visual density. The overlapping markers, multiple legend categories (7 types), and varying timeline lengths add perceptual complexity. However, the consistent horizontal layout and clear categorical separation by user keep it reasonably organized and interpretable."
VASTJ.2012.9(2).png,"This visualization combines multiple complex chart types—a temporal stream/flow graph, two dense word clouds, embedded pie charts, and labeled topic streams—creating high information density. The overlapping text elements of varying sizes, multiple color encodings (red, green, blue, gray), and the need to cross-reference temporal patterns with word cloud content demand significant perceptual and cognitive effort."
v488_n7412_9_f1.png,"This visualization has high complexity due to multiple overlapping visual layers: a detailed shaded relief base map, numerous color-coded and size-coded bubbles encoding two variables, several types of boundary lines (rivers, basins, sub-regions, country borders), ICESat glacier tracks, and extensive text annotations with statistical values. The dense placement of symbols, particularly in the western Himalaya region, combined with the multi-variable legend and geographic labeling creates significant perceptual and cognitive demand."
v488_n7409_19_f1.png,"This is a highly complex oncoprint-style genomic visualization with dozens of rows (clinical variables, copy number alterations, somatic mutations across multiple pathways) and 60+ sample columns. It employs a dense multi-color encoding scheme (10+ distinct colors) to represent sex, age, histology, gains/losses, and mutation types simultaneously. The matrix layout with sparse but varied marks across many cells, combined with hierarchical row groupings, subtype annotations, and an extensive legend, demands substantial perceptual and cognitive effort to interpret."
v488_n7409_12_f4.png,"This phylogenetic tree overlaid on a geological timescale contains multiple layers of information: a cladogram with both solid and dashed branches, shaded temporal gaps (Romer's gap, Hexapoda gap), an embedded fossil photograph, and a detailed stratigraphic chart with numerous rotated labels at the bottom. The combination of these elements creates moderate-to-high complexity, though the overall layout remains organized and readable with a clear left-to-right temporal flow."
visMost573.png,"This sound segmentation map of Jerusalem exhibits high visual complexity through dozens of overlapping, semi-transparent concentric circle patterns in multiple colors representing different sound types and their combinations. The dense layering of these radial elements over a street map with labeled landmarks creates significant visual interference, especially in the Old City area. The extensive legend with 16+ categories (5 individual sounds and 11 combinations) adds further cognitive demand to decode the multi-layered information."
VisJ.1541.1(2).png,"This finite element mesh visualization displays an extremely dense and intricate triangular tessellation with thousands of individual elements across the domain. The varying mesh density (finer near the top, coarser at the bottom) combined with the continuous blue color gradient mapping scalar values creates a highly detailed and visually complex pattern. The geometric cutout adds structural complexity, though the single color scale and relatively uniform value range slightly reduce the overall perceptual demand."
VASTJ.1.7.png,"This visualization displays a highly intricate network graph with multiple dense clusters of nodes and edges, zoomed-in detail views connected by visual callouts, and color-coded chain-like structures (red, orange, yellow) linking clusters. The numerous overlapping edges within each cluster, the multi-scale representation, and the variety of visual elements create substantial perceptual and cognitive demand."
vis734.png,"This is an extremely dense infographic with over 100 rows of countries and dozens of columns representing Olympic years, each filled with color-coded bars in pink, magenta, blue, and gray. The sheer volume of small data elements, tiny text labels, and overlapping color encodings creates very high perceptual and cognitive demand. The dark background with bright neon-like colors adds to the visual intricacy, though the consistent structure provides some organizational relief."
InfoVisC.65.5(2).png,"This network/graph visualization contains hundreds of nodes and a very large number of edges with extensive crossing and overlapping, creating significant visual clutter. The hierarchical fan-out structures, long sweeping arcs, and densely packed central regions demand high perceptual and cognitive effort to parse. The monochromatic color scheme slightly reduces complexity compared to a colored version, but the sheer density and intricacy of connections is very high."
VASTC.13.9.png,"This visualization is highly complex, combining multiple interlinked components: color-coded grid matrices on the left, Sankey-like flow connections in the middle, numerous word clouds with multi-colored text at varying font sizes, and enlarged detail panels on the right. The dense overlapping connection lines, 10+ color-coded categories in the legend, and the sheer number of text labels across multiple clusters create substantial perceptual and cognitive demand."
InfoVisJ.1149.6(1).png,"This visualization features multiple coordinated views (Base Text, Overview, Page View, Line View, Word View) with dense grid-based matrices containing numerous small colored cells, text annotations, and varied visual encodings. The sheer number of small elements, color channels (green, red, blue, orange, yellow), overlapping labels, and the complexity of the multi-panel layout create high perceptual and cognitive demand. The dense matrix in the overview and the scattered elements across panels contribute significantly to the overall visual intricacy."
